,siren,effectifs,code_specialite_1,nb_stagiaires_1,nb_heures_stagiaires_1, 
32170,834344145,0,333.0,0,0, 
32171,540037132,0,326.0,0,0, 
32173,838466712,0,315.0,0,0, 
32177,491646493,0,314.0,0,0, 
88016,839173424,0,413.0,0,0, 
32179,751470642,0,125.0,0,0, 
32181,844925263,0,321.0,0,0, 
32182,879874790,0,344.0,0,0, 
32183,853152460,0,344.0,0,0, 
32186,831876438,0,120.0,0,0, 
88011,840598791,0,331.0,0,0, 
32152,831484118,0,333.0,0,0, 
32100,791270739,0,212.0,0,0, 
32151,801364696,1,311.0,0,0, 
32147,523004125,1,324.0,0,0, 
32102,483510301,3,212.0,0,0, 
32106,381740901,1,333.0,0,0, 
32108,529571895,0,122.0,0,0, 
88028,853619443,0,314.0,0,0, 
32115,831443734,0,333.0,0,0, 
32116,841445471,0,415.0,0,0, 
32118,393656715,1,254.0,0,0, 
32119,854086840,0,136.0,0,0, 
32120,825361496,0,128.0,0,0, 
32122,502913908,0,100.0,0,0, 
32125,395175607,4,132.0,0,0, 
32126,844588376,0,300.0,0,0, 
32127,512004474,1,314.0,0,0, 
32128,838881420,0,311.0,0,0, 
88025,839929783,0,412.0,0,0, 
88023,537533671,0,100.0,0,0, 
32135,821159290,0,333.0,0,0, 
32139,790450480,4,128.0,0,0, 
32143,830439220,0,230.0,0,0, 
88021,838808335,0,331.0,0,0, 
32416,788989887,0,343.0,0,0, 
32418,434872339,1,231.0,0,0, 
32419,518972658,3,334.0,0,0, 
32750,334055902,22,231.0,0,0, 
32751,844729897,1,312.0,0,0, 
87901,837610518,0,251.0,0,0, 
32758,834048266,0,411.0,0,0, 
32759,838534220,0,330.0,0,0, 
32760,813207560,16,253.0,0,0, 
32762,822316196,4,114.0,0,0, 
32764,478233299,2,330.0,0,0, 
87899,487427296,0,312.0,0,0, 
32769,532088648,1,410.0,0,0, 
87891,421363441,1,212.0,0,0, 
32783,316466507,0,300.0,0,0, 
32785,528381833,1,330.0,0,0, 
87887,390046514,1,212.0,0,0, 
87884,518676358,1,100.0,0,0, 
32800,848698486,0,343.0,0,0, 
32809,749839809,2,100.0,0,0, 
32812,824566525,2,335.0,0,0, 
32813,504621376,1,100.0,0,0, 
32747,812118677,0,333.0,0,0, 
32819,852002047,0,128.0,0,0, 
32742,822875670,0,100.0,0,0, 
32720,842855819,0,330.0,0,0, 
32649,848269296,0,300.0,0,0, 
32655,325527935,19,100.0,0,0, 
32663,831174511,3,314.0,0,0, 
32665,805381076,0,133.0,0,0, 
32672,353415193,20,130.0,0,0, 
32674,811687458,7,310.0,0,0, 
32675,789965209,1,124.0,0,0, 
32678,849934765,0,114.0,0,0, 
32679,508333838,0,333.0,0,0, 
32681,449720861,16,412.0,0,0, 
32682,492566351,0,415.0,0,0, 
32685,489748814,9,100.0,0,0, 
87915,822029765,0,331.0,0,0, 
32695,380545517,4,311.0,0,0, 
32699,792014938,0,312.0,0,0, 
32700,838236321,0,331.0,0,0, 
32704,479806630,725,128.0,0,0, 
32717,450717657,0,133.0,0,0, 
32718,845402379,0,221.0,0,0, 
87909,409146883,1,100.0,0,0, 
87923,792555740,1,314.0,0,0, 
32820,853599975,0,118.0,0,0, 
32823,820684686,1,331.0,0,0, 
32882,843244930,11,413.0,0,0, 
32884,879068583,0,330.0,0,0, 
32890,842581910,0,334.0,0,0, 
32892,512585787,2,136.0,0,0, 
87856,802087528,5,136.0,0,0, 
32897,849712385,0,333.0,0,0, 
32901,877483115,0,132.0,0,0, 
32904,382199503,1,212.0,0,0, 
32907,489287813,23,314.0,0,0, 
87849,803040922,14,344.0,0,0, 
87848,850668070,0,220.0,0,0, 
87847,539371880,0,315.0,0,0, 
87845,822817045,1,221.0,0,0, 
32930,199208356,0,330.0,0,0, 
32933,444829626,0,124.0,0,0, 
87843,393921713,3,315.0,0,0, 
32941,809976079,8,333.0,0,0, 
32943,196701890,123,113.0,0,0, 
87841,399871979,0,100.0,0,0, 
32881,790114979,0,999.0,0,0, 
87877,775983729,0,128.0,0,0, 
32876,852567569,0,333.0,0,0, 
87866,792485666,0,314.0,0,0, 
32826,800168908,0,423.0,0,0, 
87876,324444033,0,221.0,0,0, 
32829,853607075,0,343.0,0,0, 
32831,419519343,3,124.0,0,0, 
32834,844930719,0,411.0,0,0, 
32836,788790251,0,221.0,0,0, 
32838,380528174,5,136.0,0,0, 
32839,851397695,0,125.0,0,0, 
87874,351430590,0,100.0,0,0, 
32841,809044522,1,412.0,0,0, 
32846,823257696,0,333.0,0,0, 
87871,818560534,0,333.0,0,0, 
87870,439684903,1,110.0,0,0, 
32855,845003656,0,413.0,0,0, 
87869,809354608,0,315.0,0,0, 
32861,853152882,0,120.0,0,0, 
32863,788926350,0,201.0,0,0, 
32864,799264833,9,113.0,0,0, 
32868,879704039,0,333.0,0,0, 
32871,539257139,6,336.0,0,0, 
32647,838505956,0,333.0,0,0, 
32644,753250356,0,333.0,0,0, 
32640,532974813,0,324.0,0,0, 
87944,393878384,3,411.0,0,0, 
32507,832931323,0,333.0,0,0, 
32509,812292480,0,423.0,0,0, 
32510,844588723,0,333.0,0,0, 
32511,479682858,0,333.0,0,0, 
32512,850696865,0,300.0,0,0, 
32516,330288911,0,311.0,0,0, 
32518,832770416,0,423.0,0,0, 
32520,418321444,0,333.0,0,0, 
32521,818508392,0,333.0,0,0, 
32522,843668963,0,311.0,0,0, 
32524,802907139,0,333.0,0,0, 
32525,824931653,0,333.0,0,0, 
32526,750919979,0,311.0,0,0, 
32528,509623690,4,333.0,0,0, 
32531,532354602,3,311.0,0,0, 
32533,429176282,0,333.0,0,0, 
32535,432859114,1,999.0,0,0, 
32537,342135894,0,100.0,0,0, 
32503,811583566,0,333.0,0,0, 
32538,431890193,0,333.0,0,0, 
32502,388530149,1,100.0,0,0, 
32497,798020442,0,333.0,0,0, 
87966,839141207,0,315.0,0,0, 
32426,340475763,0,333.0,0,0, 
32428,821946332,0,321.0,0,0, 
87962,510344666,1,413.0,0,0, 
32438,823186978,4,331.0,0,0, 
32439,844889477,0,415.0,0,0, 
32440,493093553,1,333.0,0,0, 
32442,425011855,0,336.0,0,0, 
32443,793009192,0,999.0,0,0, 
32447,328119250,0,126.0,0,0, 
32456,301010708,1,333.0,0,0, 
32462,328195714,1,311.0,0,0, 
32464,490934114,0,240.0,0,0, 
32466,268500303,36,100.0,0,0, 
32472,797553401,0,341.0,0,0, 
32476,794391102,0,320.0,0,0, 
87952,389850637,0,110.0,0,0, 
32484,881699367,0,221.0,0,0, 
32495,822623914,0,333.0,0,0, 
32499,528296544,0,311.0,0,0, 
32539,841855463,0,333.0,0,0, 
87939,881655559,0,201.0,0,0, 
32541,850961087,0,311.0,0,0, 
32606,498304419,0,333.0,0,0, 
32607,504819293,0,311.0,0,0, 
87928,255002552,1,230.0,0,0, 
32610,794845883,0,311.0,0,0, 
32611,842908071,0,333.0,0,0, 
32612,851965517,0,311.0,0,0, 
32614,395269780,0,100.0,0,0, 
32616,792102618,0,333.0,0,0, 
32618,810501049,0,311.0,0,0, 
87927,259720019,2,213.0,0,0, 
32621,505220814,0,333.0,0,0, 
32622,844657528,0,333.0,0,0, 
32628,845140250,0,311.0,0,0, 
32629,751790098,0,200.0,0,0, 
32632,824804595,0,333.0,0,0, 
32634,330075847,0,311.0,0,0, 
32635,805370731,0,333.0,0,0, 
32636,418601167,0,333.0,0,0, 
32639,814915690,0,410.0,0,0, 
32604,832281893,0,333.0,0,0, 
32599,814097929,0,311.0,0,0, 
32598,824944508,0,333.0,0,0, 
32594,804837698,0,311.0,0,0, 
32543,799457346,1,252.0,0,0, 
32545,535041685,0,311.0,0,0, 
32547,399529270,0,311.0,0,0, 
32553,834588352,0,333.0,0,0, 
32554,491311650,0,333.0,0,0, 
32557,323246389,0,333.0,0,0, 
32559,434981023,20,100.0,0,0, 
32562,803331933,1,311.0,0,0, 
32565,753137181,0,333.0,0,0, 
32001,533109997,1,125.0,0,0, 
32566,843674979,0,333.0,0,0, 
87934,251710596,32,125.0,0,0, 
32573,401655469,0,333.0,0,0, 
32574,799542774,0,333.0,0,0, 
32575,352978654,0,415.0,0,0, 
32577,792721631,0,333.0,0,0, 
32583,832362107,0,333.0,0,0, 
32584,351497227,0,311.0,0,0, 
87930,251710398,0,326.0,0,0, 
87929,200006724,0,315.0,0,0, 
87935,200013183,2,221.0,0,0, 
87836,880139860,0,310.0,0,0, 
32000,851563569,0,314.0,0,0, 
31992,813585353,1,312.0,0,0, 
88142,509545232,8,321.0,0,0, 
31492,490737541,0,332.0,0,0, 
31495,502218969,5,130.0,0,0, 
31498,828546382,1,118.0,0,0, 
31500,879599645,0,128.0,0,0, 
31506,844655316,0,311.0,0,0, 
31508,850776055,0,120.0,0,0, 
31516,819839036,0,333.0,0,0, 
88141,483617973,1,315.0,0,0, 
31518,488625245,2,201.0,0,0, 
31519,829582238,0,331.0,0,0, 
31522,799308465,0,326.0,0,0, 
31524,448294611,0,315.0,0,0, 
31525,537677312,0,326.0,0,0, 
31526,829358225,0,212.0,0,0, 
31528,800447781,0,326.0,0,0, 
31529,525122271,0,331.0,0,0, 
31530,513773192,0,326.0,0,0, 
31535,810412759,0,255.0,0,0, 
31488,832759831,0,125.0,0,0, 
31536,837818574,0,333.0,0,0, 
31487,792817447,9,311.0,0,0, 
31485,841697063,0,315.0,0,0, 
88147,849998232,0,999.0,0,0, 
31438,880987342,0,333.0,0,0, 
31439,841889975,0,333.0,0,0, 
31441,825299761,0,200.0,0,0, 
31445,841789522,0,333.0,0,0, 
31454,852787944,0,300.0,0,0, 
31456,824496087,1,200.0,0,0, 
31458,825189541,0,201.0,0,0, 
31459,849325865,0,100.0,0,0, 
31462,852644822,0,323.0,0,0, 
31463,881415988,0,323.0,0,0, 
31465,848141032,0,344.0,0,0, 
31466,839736881,0,312.0,0,0, 
31473,814450540,0,336.0,0,0, 
31474,339817041,1,413.0,0,0, 
31476,848072815,0,312.0,0,0, 
31478,384209086,1,333.0,0,0, 
31482,490037009,0,413.0,0,0, 
31484,840654206,0,315.0,0,0, 
31486,511237315,0,312.0,0,0, 
88148,798405882,0,234.0,0,0, 
31537,428739460,2,120.0,0,0, 
88139,433174695,1,326.0,0,0, 
31601,492127493,0,128.0,0,0, 
31602,753495241,1,322.0,0,0, 
31603,518206263,0,134.0,0,0, 
31605,753508076,0,212.0,0,0, 
31606,399733344,0,311.0,0,0, 
31607,803367788,0,312.0,0,0, 
88132,514066000,0,331.0,0,0, 
88130,352090252,1,333.0,0,0, 
31615,520489428,1,312.0,0,0, 
31616,511752990,0,326.0,0,0, 
31622,850595240,0,333.0,0,0, 
31623,825153430,0,312.0,0,0, 
31625,513121426,1,221.0,0,0, 
31626,843883067,0,312.0,0,0, 
31627,853976108,0,331.0,0,0, 
88127,793540253,0,250.0,0,0, 
31632,510265077,1,255.0,0,0, 
31633,801623208,1,312.0,0,0, 
31634,878895259,0,310.0,0,0, 
31600,840048847,0,413.0,0,0, 
31539,850813403,0,313.0,0,0, 
31599,510111016,0,336.0,0,0, 
88134,510871775,0,333.0,0,0, 
31542,841914013,1,315.0,0,0, 
31543,843788472,0,100.0,0,0, 
31544,437986706,3,100.0,0,0, 
31545,824165732,1,315.0,0,0, 
31546,822449856,1,200.0,0,0, 
31550,343236857,0,226.0,0,0, 
31551,850138090,0,333.0,0,0, 
31557,823553557,0,314.0,0,0, 
31560,842822652,0,315.0,0,0, 
31561,820714897,2,120.0,0,0, 
31562,524257342,0,100.0,0,0, 
31565,791846884,1,312.0,0,0, 
31567,839986809,0,344.0,0,0, 
31572,510397243,0,211.0,0,0, 
31573,823962899,1,100.0,0,0, 
31574,500248828,1,131.0,0,0, 
31575,811163765,0,344.0,0,0, 
31579,403692080,1,300.0,0,0, 
31582,434402186,0,332.0,0,0, 
31598,812668994,0,335.0,0,0, 
31636,513785584,0,336.0,0,0, 
88149,382945368,0,312.0,0,0, 
31427,808293245,0,311.0,0,0, 
31295,817754138,12,120.0,0,0, 
31300,434323044,0,311.0,0,0, 
31302,827517731,0,333.0,0,0, 
31303,502609902,0,100.0,0,0, 
31304,823372131,0,410.0,0,0, 
88178,790775738,1,326.0,0,0, 
31309,832166888,0,333.0,0,0, 
31311,478828239,2,300.0,0,0, 
88174,852590611,0,312.0,0,0, 
31322,845222769,0,128.0,0,0, 
31325,832369136,0,312.0,0,0, 
31327,840254569,0,999.0,0,0, 
88172,513701284,0,100.0,0,0, 
31329,341452191,1,330.0,0,0, 
31330,802869560,0,220.0,0,0, 
31331,820671923,0,124.0,0,0, 
31332,422776203,0,230.0,0,0, 
31333,402859219,0,331.0,0,0, 
31334,411954183,0,331.0,0,0, 
31294,494313695,2,326.0,0,0, 
31337,344366661,1,331.0,0,0, 
31293,812607141,1,100.0,0,0, 
31284,834959991,0,343.0,0,0, 
31247,528658230,0,131.0,0,0, 
31249,540015484,1,332.0,0,0, 
88185,823840616,0,413.0,0,0, 
31252,388244535,0,321.0,0,0, 
31253,750128225,1,412.0,0,0, 
88184,842065443,0,311.0,0,0, 
31258,840293625,0,423.0,0,0, 
31260,538085507,0,232.0,0,0, 
31261,820658185,0,200.0,0,0, 
31267,493888408,0,331.0,0,0, 
31269,500022694,3,133.0,0,0, 
31274,810290015,0,326.0,0,0, 
31275,315290346,1,344.0,0,0, 
31276,537781817,0,227.0,0,0, 
31277,424983260,2,315.0,0,0, 
31279,844116269,0,313.0,0,0, 
88180,829714385,0,136.0,0,0, 
31281,845209758,0,326.0,0,0, 
31282,850396821,0,311.0,0,0, 
31287,797448552,0,413.0,0,0, 
31428,850327271,0,320.0,0,0, 
31338,852753326,0,300.0,0,0, 
31342,838152122,3,128.0,0,0, 
31396,449757475,1,252.0,0,0, 
31397,795190958,1,311.0,0,0, 
31398,430248369,0,312.0,0,0, 
31399,821972619,0,311.0,0,0, 
31401,801173774,0,311.0,0,0, 
31402,812371714,3,311.0,0,0, 
31405,527517114,6,333.0,0,0, 
31406,540042777,1,311.0,0,0, 
31408,832652705,0,311.0,0,0, 
88153,853846269,0,131.0,0,0, 
31411,781773593,1,100.0,0,0, 
88152,850638958,1,312.0,0,0, 
31415,328379136,1,100.0,0,0, 
31417,830257556,0,136.0,0,0, 
31418,501283774,0,128.0,0,0, 
88150,803164458,1,221.0,0,0, 
31422,838660876,0,315.0,0,0, 
31424,841397086,1,123.0,0,0, 
31426,795110394,2,331.0,0,0, 
31395,834045148,0,300.0,0,0, 
88171,847543279,0,326.0,0,0, 
31394,801970955,1,324.0,0,0, 
31390,828147306,4,125.0,0,0, 
31343,387890312,0,252.0,0,0, 
31344,810456244,0,312.0,0,0, 
31346,848303939,0,100.0,0,0, 
31350,809952674,0,331.0,0,0, 
31351,508253564,8,136.0,0,0, 
88167,834648537,1,346.0,0,0, 
31354,832567184,0,321.0,0,0, 
88165,878184688,0,310.0,0,0, 
31362,432947299,0,124.0,0,0, 
31372,484393632,3,315.0,0,0, 
31373,852722511,0,315.0,0,0, 
88157,433687233,1,333.0,0,0, 
88156,414370437,1,320.0,0,0, 
31380,838851491,0,315.0,0,0, 
31383,753503309,0,128.0,0,0, 
88155,803723261,0,331.0,0,0, 
31385,842763278,0,413.0,0,0, 
31386,812104214,0,331.0,0,0, 
31389,799376553,4,311.0,0,0, 
31391,819474511,0,311.0,0,0, 
31637,840276331,0,133.0,0,0, 
31639,348154287,1,413.0,0,0, 
31640,841987803,0,136.0,0,0, 
31862,853126381,0,413.0,0,0, 
31864,841269137,0,344.0,0,0, 
31865,798037297,0,312.0,0,0, 
31866,829043595,0,333.0,0,0, 
31868,853967891,0,332.0,0,0, 
31869,795255090,0,120.0,0,0, 
31874,817820699,1,100.0,0,0, 
31875,438815706,1,413.0,0,0, 
31877,832053748,1,331.0,0,0, 
31878,319355350,0,233.0,0,0, 
88089,802296913,1,315.0,0,0, 
31880,821892189,1,232.0,0,0, 
31883,488572900,1,124.0,0,0, 
31885,500261748,1,333.0,0,0, 
31886,824832281,1,255.0,0,0, 
31890,753022664,0,411.0,0,0, 
31891,397744707,1,333.0,0,0, 
88087,827971953,2,334.0,0,0, 
31893,840307771,1,320.0,0,0, 
31861,528287865,0,415.0,0,0, 
88085,494305147,1,326.0,0,0, 
31860,344622113,1,100.0,0,0, 
31853,339160285,2,310.0,0,0, 
31813,824732671,1,315.0,0,0, 
88096,425098530,1,324.0,0,0, 
31815,434864054,1,100.0,0,0, 
31817,528673411,1,310.0,0,0, 
31818,447915125,0,333.0,0,0, 
31821,508465192,0,336.0,0,0, 
31825,533824132,1,313.0,0,0, 
31826,830905774,1,330.0,0,0, 
31828,882734338,0,312.0,0,0, 
31831,408827392,0,128.0,0,0, 
31836,853900538,1,344.0,0,0, 
31837,841255292,0,333.0,0,0, 
31838,853825123,1,324.0,0,0, 
31840,843563982,0,311.0,0,0, 
31842,423768043,0,124.0,0,0, 
31844,518941331,0,136.0,0,0, 
31845,524848728,0,336.0,0,0, 
31850,841951585,0,125.0,0,0, 
88091,753050426,4,100.0,0,0, 
31856,492452271,1,312.0,0,0, 
31812,841051279,0,344.0,0,0, 
31896,842669848,0,315.0,0,0, 
31901,539117259,1,413.0,0,0, 
31946,833295819,0,312.0,0,0, 
31947,523931004,0,411.0,0,0, 
31948,803467125,1,112.0,0,0, 
31952,420416794,1,413.0,0,0, 
31953,524735636,0,335.0,0,0, 
31954,402912067,1,200.0,0,0, 
31955,382037927,1,312.0,0,0, 
31956,420945594,0,333.0,0,0, 
31960,879755452,0,200.0,0,0, 
88072,488325317,1,312.0,0,0, 
31962,849902515,0,310.0,0,0, 
88071,850177072,0,326.0,0,0, 
31970,334468477,1,315.0,0,0, 
31971,790197602,0,326.0,0,0, 
31976,819724535,1,410.0,0,0, 
31979,837737915,0,250.0,0,0, 
88063,805178134,0,314.0,0,0, 
88062,394492771,1,326.0,0,0, 
31991,422286583,0,221.0,0,0, 
31945,825155484,1,136.0,0,0, 
31899,849269816,0,311.0,0,0, 
31944,852354711,0,314.0,0,0, 
31938,814678876,0,136.0,0,0, 
31903,821365699,0,312.0,0,0, 
31905,342174927,0,333.0,0,0, 
31906,828193623,0,321.0,0,0, 
31912,879368124,0,201.0,0,0, 
31915,497914937,1,123.0,0,0, 
31916,750174757,1,324.0,0,0, 
31917,452617855,0,313.0,0,0, 
31918,808442446,0,330.0,0,0, 
31922,478350200,0,321.0,0,0, 
31924,812740603,1,136.0,0,0, 
31925,835162975,0,999.0,0,0, 
88082,485178669,0,136.0,0,0, 
31928,794490607,1,120.0,0,0, 
31929,487745382,0,136.0,0,0, 
31931,750260416,0,336.0,0,0, 
31933,503567901,0,320.0,0,0, 
31934,494521081,0,333.0,0,0, 
31935,534618723,1,100.0,0,0, 
31936,321950107,1,300.0,0,0, 
31939,848389276,0,333.0,0,0, 
31811,850603937,0,413.0,0,0, 
31810,798189890,1,413.0,0,0, 
31809,451671978,0,200.0,0,0, 
88122,821102761,0,230.0,0,0, 
31689,839980711,0,333.0,0,0, 
31692,528125958,0,100.0,0,0, 
31693,514789577,0,326.0,0,0, 
88120,380465971,3,340.0,0,0, 
31696,389682766,0,241.0,0,0, 
31699,478387418,0,100.0,0,0, 
88118,421873894,1,326.0,0,0, 
31701,521645812,1,100.0,0,0, 
31705,877760330,0,125.0,0,0, 
31706,483938882,0,326.0,0,0, 
31707,497834648,0,211.0,0,0, 
31708,788865319,0,344.0,0,0, 
31710,398611723,1,310.0,0,0, 
31715,794855866,0,323.0,0,0, 
31718,388809295,1,100.0,0,0, 
31721,848209110,0,136.0,0,0, 
31723,393093281,1,331.0,0,0, 
31724,803996107,0,134.0,0,0, 
31683,852734110,0,136.0,0,0, 
31727,821142783,0,321.0,0,0, 
31682,513801126,0,336.0,0,0, 
31678,539663039,0,326.0,0,0, 
31641,512205147,0,413.0,0,0, 
31645,808125439,0,315.0,0,0, 
31646,804860252,1,100.0,0,0, 
31647,528295025,0,336.0,0,0, 
31652,820525418,1,344.0,0,0, 
31653,802263061,1,136.0,0,0, 
31654,853204709,0,344.0,0,0, 
31655,489729475,1,200.0,0,0, 
31656,809354020,1,320.0,0,0, 
31659,530598655,1,125.0,0,0, 
31660,848121935,0,136.0,0,0, 
31663,810644724,0,128.0,0,0, 
31665,523261345,0,315.0,0,0, 
31666,793730235,0,133.0,0,0, 
88124,414645457,1,123.0,0,0, 
31671,507583185,1,124.0,0,0, 
31673,331687681,0,332.0,0,0, 
31674,830745139,0,212.0,0,0, 
88123,838222164,0,413.0,0,0, 
31679,842453516,0,310.0,0,0, 
31729,833456890,0,412.0,0,0, 
31730,843358649,0,136.0,0,0, 
31731,848595021,0,128.0,0,0, 
31774,812910917,0,242.0,0,0, 
31780,752664037,0,331.0,0,0, 
31781,853269298,0,415.0,0,0, 
31782,823647821,1,333.0,0,0, 
31784,833832363,1,330.0,0,0, 
31785,845019918,0,100.0,0,0, 
31787,519757694,0,136.0,0,0, 
31788,840272686,0,326.0,0,0, 
31790,525241253,0,335.0,0,0, 
31792,835179631,0,321.0,0,0, 
88099,538597758,0,344.0,0,0, 
31795,880825492,0,333.0,0,0, 
88098,398339895,0,100.0,0,0, 
31797,851477463,1,310.0,0,0, 
31799,848523890,0,315.0,0,0, 
31800,821684776,0,314.0,0,0, 
31804,502096746,1,310.0,0,0, 
31805,507520674,1,221.0,0,0, 
31808,521190603,0,414.0,0,0, 
88105,835217902,1,333.0,0,0, 
31768,808864292,1,330.0,0,0, 
88106,432168474,0,324.0,0,0, 
31765,853006989,0,311.0,0,0, 
31735,877495432,0,330.0,0,0, 
31736,507855674,0,300.0,0,0, 
31738,813672631,0,333.0,0,0, 
31739,843847336,0,415.0,0,0, 
31740,513165639,0,323.0,0,0, 
31741,813938693,0,413.0,0,0, 
31743,529283905,0,333.0,0,0, 
31744,841393895,1,128.0,0,0, 
31748,422604488,0,120.0,0,0, 
31995,535122154,0,999.0,0,0, 
31749,838788651,0,100.0,0,0, 
31753,424487114,0,326.0,0,0, 
31754,328765037,0,315.0,0,0, 
31755,431272277,1,331.0,0,0, 
88110,788779791,0,227.0,0,0, 
31757,803284512,0,331.0,0,0, 
88108,789168127,0,326.0,0,0, 
88107,752955484,2,120.0,0,0, 
31763,435379334,1,321.0,0,0, 
31764,812140093,1,128.0,0,0, 
31750,449256734,0,124.0,0,0, 
34679,839946894,0,310.0,0,0, 
32957,194216149,0,230.0,0,0, 
32965,193401122,0,111.0,0,0, 
34103,400152005,0,321.0,0,0, 
34105,814205332,1,413.0,0,0, 
87596,831243423,0,250.0,0,0, 
87594,804618510,0,330.0,0,0, 
34113,788640803,0,136.0,0,0, 
34114,801283474,0,331.0,0,0, 
34117,839564325,0,331.0,0,0, 
34118,449024983,0,321.0,0,0, 
34120,514634864,1,136.0,0,0, 
34121,809608383,0,136.0,0,0, 
34123,352294235,1,321.0,0,0, 
34126,830236030,1,413.0,0,0, 
34127,418060216,1,315.0,0,0, 
34132,453666653,1,121.0,0,0, 
34134,839324282,0,321.0,0,0, 
34135,797885027,0,331.0,0,0, 
34136,477973655,0,100.0,0,0, 
34140,883088668,0,413.0,0,0, 
34145,850219882,0,100.0,0,0, 
34101,537672644,2,122.0,0,0, 
34146,752207621,1,136.0,0,0, 
34098,445136641,0,326.0,0,0, 
34092,802064840,2,326.0,0,0, 
34054,790584866,1,312.0,0,0, 
34055,810729582,2,326.0,0,0, 
34058,823358130,0,331.0,0,0, 
34060,789174695,0,333.0,0,0, 
34062,793058066,0,255.0,0,0, 
87616,808028534,1,310.0,0,0, 
34064,817780257,1,120.0,0,0, 
34066,840496525,1,344.0,0,0, 
34069,792174856,0,330.0,0,0, 
34070,434124418,3,326.0,0,0, 
87614,851977447,0,333.0,0,0, 
34073,451601090,0,242.0,0,0, 
87611,782615165,0,100.0,0,0, 
34078,489290841,0,413.0,0,0, 
34079,839358967,0,326.0,0,0, 
87609,534593298,0,135.0,0,0, 
87607,502950249,2,200.0,0,0, 
34089,530302009,1,413.0,0,0, 
34091,847721297,0,312.0,0,0, 
34094,813259553,13,125.0,0,0, 
87618,391029907,0,115.0,0,0, 
34149,848657755,0,133.0,0,0, 
34153,832907414,0,242.0,0,0, 
34199,505315556,7,100.0,0,0, 
87584,819740663,1,100.0,0,0, 
34203,798123691,1,100.0,0,0, 
34205,451116339,1,134.0,0,0, 
34207,877518043,0,125.0,0,0, 
34210,838296218,0,100.0,0,0, 
34213,492680285,1,312.0,0,0, 
34214,821207842,0,413.0,0,0, 
34217,804519262,0,312.0,0,0, 
34218,819293424,0,118.0,0,0, 
34219,480825025,0,214.0,0,0, 
34220,829452390,0,336.0,0,0, 
34221,822680237,1,315.0,0,0, 
34223,385299540,0,136.0,0,0, 
34225,492771118,0,122.0,0,0, 
34233,525170205,0,313.0,0,0, 
87580,808168744,1,100.0,0,0, 
34238,801963968,0,232.0,0,0, 
34241,880930920,0,333.0,0,0, 
34197,333954386,12,331.0,0,0, 
87590,334511573,1,331.0,0,0, 
34196,344477468,0,212.0,0,0, 
34189,824582241,0,333.0,0,0, 
34154,528210644,0,125.0,0,0, 
34156,802436345,1,133.0,0,0, 
34163,825029523,0,300.0,0,0, 
34164,532601770,1,100.0,0,0, 
34165,839524758,0,413.0,0,0, 
34166,493190516,1,124.0,0,0, 
34168,841878440,0,334.0,0,0, 
34170,415003979,5,100.0,0,0, 
34171,879184000,0,311.0,0,0, 
34172,509723607,0,136.0,0,0, 
34174,824339279,2,128.0,0,0, 
34175,839823309,0,999.0,0,0, 
34176,838728699,0,300.0,0,0, 
34177,877597492,0,312.0,0,0, 
34178,835205113,1,300.0,0,0, 
34180,849456405,0,336.0,0,0, 
34183,538076027,18,336.0,0,0, 
34184,478434756,0,333.0,0,0, 
34185,834220360,2,333.0,0,0, 
34192,518631395,0,320.0,0,0, 
34242,833335805,0,315.0,0,0, 
34048,377733902,1,211.0,0,0, 
34045,832357057,0,326.0,0,0, 
33877,509512760,0,326.0,0,0, 
33879,849337340,0,413.0,0,0, 
33883,882757644,0,300.0,0,0, 
33885,537519449,0,321.0,0,0, 
33886,509452108,1,321.0,0,0, 
33888,527785067,1,413.0,0,0, 
33889,828781138,1,312.0,0,0, 
87651,511985632,2,300.0,0,0, 
33891,852803899,0,310.0,0,0, 
33892,494114416,1,222.0,0,0, 
33896,837904341,0,326.0,0,0, 
33897,844705442,0,415.0,0,0, 
33898,880850755,0,333.0,0,0, 
33900,750970147,0,324.0,0,0, 
33901,831705199,0,234.0,0,0, 
33908,794144972,0,221.0,0,0, 
87650,814785994,1,100.0,0,0, 
87648,822026936,0,312.0,0,0, 
33914,851502070,0,331.0,0,0, 
33874,795070697,5,310.0,0,0, 
33915,880976246,0,315.0,0,0, 
33869,803553767,0,300.0,0,0, 
33867,529968547,0,413.0,0,0, 
33837,851178301,0,330.0,0,0, 
33838,842601478,0,312.0,0,0, 
33840,877590869,0,312.0,0,0, 
33841,877521724,0,312.0,0,0, 
87661,821749348,0,321.0,0,0, 
87660,821740776,0,342.0,0,0, 
33846,800743981,0,211.0,0,0, 
33851,398092981,43,300.0,0,0, 
33852,853532646,0,300.0,0,0, 
33853,407768407,0,999.0,0,0, 
87657,850203464,0,310.0,0,0, 
33855,801087511,1,251.0,0,0, 
33856,799808118,2,333.0,0,0, 
33858,843309972,0,315.0,0,0, 
33860,837798529,0,336.0,0,0, 
87655,799210091,1,135.0,0,0, 
33862,812847093,0,128.0,0,0, 
33864,813053857,1,136.0,0,0, 
33865,797412442,1,125.0,0,0, 
33868,491235693,1,312.0,0,0, 
34046,504147950,0,326.0,0,0, 
87647,809002355,0,331.0,0,0, 
87645,851889162,0,221.0,0,0, 
87633,877640318,0,201.0,0,0, 
87632,847797693,0,310.0,0,0, 
33992,841288137,0,227.0,0,0, 
87626,441588084,0,333.0,0,0, 
